printer_id,printer_name,cartridges,parts
400000028680,HP Color LaserJet Pro MFP M176n,"[""400000030604"", ""400000020605"", ""400000020608"", ""400000020606"", ""400000020607""]","[""400000029033"", ""400000016907"", ""400000016908"", ""400000022933""]"
400000029770,Brother MFC-L2700DWR,"[""400000023506"", ""400000030323"", ""400000030269"", ""400000029773""]",[]
400000026733,Xerox WorkCentre PE220,"[""400000023218"", ""400000030545""]","[""400000015967"", ""400000025156"", ""400000021215""]"
400000029769,Brother HL-L2365DWR,"[""400000023506"", ""400000030323"", ""400000030269"", ""400000029773""]",[]
400000029474,Oki C9600,"[""400000030562""]","[""400000021566"", ""400000021565"", ""400000018150"", ""400000021568"", ""400000021567""]"
400000032371,Konica Minolta Bizhub C352,[],"[""400000031817"", ""400000031615"", ""400000030896""]"
400000026167,Kyocera Mita FS-1920,"[""400000026169"", ""400000030425""]",[]
400000026232,Kyocera Ecosys M2135dn,"[""400000024268"", ""400000030427""]","[""400000024174"", ""400000024601"", ""400000024602""]"
400000026509,Canon LaserBase MF6580PL,"[""400000030516"", ""400000027303""]","[""400000020431""]"
400000026644,HP LaserJet Enterprise M527dn,"[""400000030373"", ""400000026642"", ""400000030372""]","[""400000024837"", ""400000029975"", ""400000021558"", ""400000033101""]"
400000032358,Konica Minolta bizhub C258,[],"[""400000021871"", ""400000032106"", ""400000030897"", ""400000033724"", ""400000032568"", ""400000030896"", ""400000032571"", ""400000016173"", ""400000030947"", ""400000030894"", ""400000032500"", ""400000031615"", ""400000030898"", ""400000031612"", ""400000032569"", ""400000030946"", ""400000032570"", ""400000031673"", ""400000032105"", ""400000031520"", ""400000031087"", ""400000031222""]"
400000033478,Konica Minolta bizhub 367,[],"[""400000016173"", ""400000030894"", ""400000031427"", ""400000031426"", ""400000030897"", ""400000030896"", ""400000030898""]"
400000032471,Canon ImagePress C810,"[""400000031828"", ""400000031827"", ""400000031826"", ""400000031829""]","[""400000032683"", ""400000032147"", ""400000032148"", ""400000032684""]"
400000033591,Konica Minolta PagePro 5650EN,[],[]
400000027110,Canon i-SENSYS MF6140dn,"[""400000015223"", ""400000030202"", ""400000026131"", ""400000023293""]","[""400000015958"", ""400000030165"", ""400000002831"", ""400000021214"", ""400000013502""]"
400000026981,Xerox WorkCentre 5021,"[""400000020132"", ""400000013521""]","[""400000022278""]"
400000026371,Kyocera TASKalfa 3011i,"[""400000030494"", ""400000026372""]","[""400000024601""]"
400000026265,Kyocera FS-4200dn,"[""400000026266"", ""400000030419""]","[""400000030648"", ""400000030652"", ""400000024174"", ""400000030647"", ""400000030882"", ""400000030650"", ""400000017716"", ""400000030649"", ""400000024601"", ""400000030651"", ""400000033383""]"
400000028996,Canon PC 920,"[""400000027202"", ""400000029970"", ""400000027203""]","[""400000023565""]"
400000028859,Samsung ML-2520,"[""400000015226"", ""400000030444""]","[""400000027147"", ""400000021245""]"
400000007108,Kyocera FS-6970DN,"[""400000026316"", ""400000008493""]","[""400000024174"", ""400000024601""]"
400000033488,Konica Minolta Bizhub 421,[],"[""400000031820"", ""400000030896""]"
400000028121,Brother DCP-7010R,"[""400000024237"", ""400000030303""]","[""400000030642"", ""400000023678""]"
400000033396,Konica Minolta Bizhub 360,[],"[""400000030896"", ""400000033724""]"
400000027221,Xerox WorkCentre 5335,"[""400000030497"", ""400000027219""]","[""400000022938""]"
400000026281,Kyocera Ecosys M3145idn,"[""400000026280"", ""400000030521""]","[""400000030648"", ""400000024174"", ""400000030652"", ""400000030647"", ""400000030650"", ""400000030649"", ""400000024601"", ""400000033383""]"
400000027875,HP Color LaserJet Pro CP1025,"[""400000020605"", ""400000020608"", ""400000020606"", ""400000030583"", ""400000020607""]","[""400000016907"", ""400000029033"", ""400000016908"", ""400000011107"", ""400000022933""]"
400000027930,HP Color LaserJet CP1518ni,"[""400000016596"", ""400000016957"", ""400000030579"", ""400000016081"", ""400000015968"", ""400000016080""]","[""400000015427"", ""400000016907"", ""400000029033"", ""400000016908"", ""400000026157"", ""400000011107"", ""400000022933""]"
400000032458,Konica Minolta AccurioPress 6120,"[""400000031360""]","[""400000030894"", ""400000031932"", ""400000033724"", ""400000031615"", ""400000031923"", ""400000032908"", ""400000033700"", ""400000031824""]"
400000027287,Brother DCP-7057R,"[""400000030500"", ""400000019681"", ""400000030278"", ""400000029061"", ""400000019642""]","[""400000027142""]"
400000026614,Canon i-SENSYS LBP6000B,"[""400000013848"", ""400000015579"", ""400000030274"", ""400000030350"", ""400000026129"", ""400000026130""]","[""400000012999"", ""400000014883"", ""400000009850"", ""400000030020"", ""400000030632"", ""400000017602"", ""400000030165"", ""400000030017"", ""400000030314"", ""400000030021""]"
400000028910,Brother HL-P2600,"[""400000028905"", ""400000029972""]","[""400000023607""]"
400000028914,Brother FAX 8300J,"[""400000028905"", ""400000029972""]","[""400000023607""]"
400000026503,Canon i-SENSYS MF4690PL,"[""400000030513"", ""400000013499""]","[""400000015958"", ""400000030633"", ""400000009229"", ""400000002831"", ""400000016407""]"
400000033654,Xerox Versalink B7030,[],"[""400000033573""]"
400000032473,Canon ImagePress C910,"[""400000031828"", ""400000031827"", ""400000031826"", ""400000031829""]","[""400000032683"", ""400000032147"", ""400000032148"", ""400000032684""]"
400000026357,Kyocera Ecosys M4125idn,"[""400000026359"", ""400000030488""]","[""400000030654"", ""400000030655"", ""400000030656"", ""400000030657""]"
400000029480,Konica Minolta Bizhub C203,"[""400000009741"", ""400000009743"", ""400000009740"", ""400000009742""]","[""400000023989"", ""400000016173"", ""400000021871"", ""400000030895"", ""400000030894"", ""400000011450"", ""400000031615"", ""400000030896""]"
400000033501,Konica Minolta AccurioPrint 850i,[],[]
400000028761,HP Color LaserJet CP2025x,"[""400000018143"", ""400000030580"", ""400000019312"", ""400000020487"", ""400000018145""]","[""400000015427"", ""400000029033"", ""400000016908"", ""400000026157"", ""400000022933""]"
400000026885,Samsung ML-3051ND,"[""400000030454"", ""400000030455"", ""400000020349""]","[""400000015222"", ""400000010567"", ""400000021215""]"
400000028022,Xerox Phaser 6120,"[""400000028018"", ""400000028017"", ""400000028019"", ""400000028020"", ""400000028016"", ""400000028014"", ""400000030595"", ""400000028015""]",[]
400000028512,Canon i-SENSYS MF416dw,"[""400000015223"", ""400000026131"", ""400000015221"", ""400000023293"", ""400000030354""]","[""400000015958"", ""400000002831"", ""400000021214"", ""400000013502""]"
400000028693,HP LaserJet Pro 300 color M351a,"[""400000030587"", ""400000018143"", ""400000019312"", ""400000020487"", ""400000018145""]","[""400000015427"", ""400000016907"", ""400000029033"", ""400000016908"", ""400000026157"", ""400000022933""]"
400000032635,Konica Minolta Bizhub 750i,[],"[""400000021871"", ""400000031922"", ""400000030894"", ""400000031427"", ""400000030897"", ""400000032570"", ""400000033724"", ""400000030898"", ""400000032554"", ""400000032571""]"
400000029784,Kyocera Ecosys M6526cdn,"[""400000029787""]",[]
400000029496,HP LaserJet Pro MFP M130a,"[""400000030391"", ""400000028818""]","[""400000030635"", ""400000027144""]"
400000026895,Samsung SCX-5635FN,"[""400000030530"", ""400000019459""]","[""400000021215""]"
400000032377,Konica Minolta AccurioPress C4070,"[""400000031353"", ""400000032292"", ""400000031352"", ""400000031354"", ""400000032291"", ""400000032293"", ""400000032294"", ""400000031351""]","[""400000033639"", ""400000032870"", ""400000033721"", ""400000032481"", ""400000031931"", ""400000033724"", ""400000033632"", ""400000033638"", ""400000033182"", ""400000031871"", ""400000031430"", ""400000033631"", ""400000033729"", ""400000031820"", ""400000032259"", ""400000031929"", ""400000033635"", ""400000033722"", ""400000033713"", ""400000033633"", ""400000031802"", ""400000031470"", ""400000033183"", ""400000031864"", ""400000033184"", ""400000031870"", ""400000031420"", ""400000031422"", ""400000033720"", ""400000033701"", ""400000031865"", ""400000033636"", ""400000031435"", ""400000031469"", ""400000031346"", ""400000031819"", ""400000031516"", ""400000033181"", ""400000032836"", ""400000031471""]"
400000026242,Kyocera Ecosys M2235dn,"[""400000025325"", ""400000026136"", ""400000030410""]",[]
400000033249,Konica Minolta Accurio Label 230,[],"[""400000031802"", ""400000030973"", ""400000031819"", ""400000031470"", ""400000032870"", ""400000033721"", ""400000031115"", ""400000030972"", ""400000031420"", ""400000033722"", ""400000032836"", ""400000033720"", ""400000031422"", ""400000033701"", ""400000031471"", ""400000033636"", ""400000033631""]"
400000026400,HP LaserJet 3320mfp,"[""400000030364"", ""200000000393"", ""400000014970"", ""400000012992""]","[""400000011757"", ""400000015958"", ""400000011851"", ""400000002831"", ""400000021214"", ""400000025157"", ""400000010374""]"
400000026782,Xerox Phaser 3150,"[""400000030476"", ""400000030477"", ""400000026783""]","[""400000016595"", ""400000014982""]"
400000026591,HP LaserJet Enterprise M602dn,"[""400000030380"", ""400000020052""]","[""400000030165"", ""400000030314""]"
400000026192,Kyocera FS-9500,"[""400000030282"", ""400000026195""]",[]
400000026775,Samsung SCX-4300,"[""400000023608"", ""400000030526""]","[""400000022273"", ""200000001644"", ""400000027146""]"
400000027872,Canon i-SENSYS LBP7010C,"[""400000020605"", ""400000020608"", ""400000030568"", ""400000020606"", ""400000020607""]","[""400000029033"", ""400000016907"", ""400000016908"", ""400000022933""]"
400000029001,Canon PC 980,"[""400000027202"", ""400000029970"", ""400000027203""]","[""400000023565""]"
400000026204,Kyocera FS-1350DN,"[""400000030413"", ""400000018135""]","[""400000024601"", ""400000030644"", ""400000030643""]"
400000032656,Konica Minolta AccurioPress C12000,"[""400000031355"", ""400000031356"", ""400000031358"", ""400000031357""]","[""400000031429"", ""400000033720"", ""400000032258"", ""400000033724""]"
400000026249,Kyocera FS-2020dn,"[""400000030415"", ""400000026251""]","[""400000024174"", ""400000024601""]"
400000026540,HP LaserJet 2410,"[""400000020348"", ""400000030370"", ""400000021556"", ""400000030369""]","[""400000015038""]"
400000026276,Kyocera Ecosys P3060DN,"[""400000030412"", ""400000024088"", ""400000024269"", ""400000024360"", ""400000030411""]","[""400000030648"", ""400000024174"", ""400000030652"", ""400000024602"", ""400000030647"", ""400000030649"", ""400000024601"", ""400000033383""]"
400000026760,Samsung SCX-3207,"[""400000007100"", ""400000023775"", ""400000012991""]","[""400000033603"", ""400000027145"", ""400000030637"", ""400000010377""]"
400000029801,Kyocera TASKalfa 552ci,"[""400000030601""]",[]
400000031313,Panasonic KX MB1500,"[""400000024842""]",[]
400000026868,Samsung SCX-4825FN,"[""400000014980"", ""400000030450"", ""400000030451""]","[""400000021245""]"
400000026333,Kyocera KM-2035,"[""400000002721"", ""200000001990"", ""400000020385"", ""400000029971"", ""400000008839"", ""400000009942""]",[]
400000031066,Konica Minolta bizhub 552,[],"[""400000030895"", ""400000030894"", ""400000033730"", ""400000033724"", ""400000031615""]"
400000026785,Samsung SCX-4520,"[""400000026784"", ""400000030527""]","[""400000014982""]"
400000026777,Samsung SCX-4521F,"[""400000026133"", ""400000030438"", ""400000015225""]","[""400000021215""]"
400000028836,HP LaserJet Ultra M230fdw,"[""400000030204"", ""400000028842""]","[""400000030635"", ""400000025158""]"
400000026627,Canon i-SENSYS MF4550d,"[""400000014981"", ""400000015579"", ""400000030514"", ""400000026499"", ""400000014786"", ""400000026129""]","[""400000012999"", ""400000014883"", ""400000009850"", ""400000033101"", ""400000030632"", ""400000017602"", ""400000030165"", ""400000030017"", ""400000030314"", ""400000030021""]"
400000033385,Konica Minolta 7145,[],[]
400000033477,Konica Minolta bizhub 3622,[],[]
400000032426,Konica Minolta Bizhub PRESS C71hc,[],"[""400000033639"", ""400000032870"", ""400000033721"", ""400000031931"", ""400000033724"", ""400000033702"", ""400000033632"", ""400000033638"", ""400000031229"", ""400000031859"", ""400000033731"", ""400000033182"", ""400000031871"", ""400000033631"", ""400000033699"", ""400000033732"", ""400000033180"", ""400000031820"", ""400000033729"", ""400000030973"", ""400000031929"", ""400000033240"", ""400000033635"", ""400000033730"", ""400000033722"", ""400000031615"", ""400000033713"", ""400000033633"", ""400000033700"", ""400000033725"", ""400000033703"", ""400000031470"", ""400000033183"", ""400000033727"", ""400000033184"", ""400000031420"", ""400000031422"", ""400000033720"", ""400000033701"", ""400000033728"", ""400000033636"", ""400000031435"", ""400000031469"", ""400000031346"", ""400000033723"", ""400000031819"", ""400000031115"", ""400000033181"", ""400000032836"", ""400000031471"", ""400000031518""]"
400000028852,Samsung SCX-4725F,"[""400000030453"", ""400000015225""]","[""400000030640"", ""400000021215""]"
400000033269,Canon imageRUNNER ADVANCE C7270,[],"[""400000033194""]"
400000029511,Pantum P2000,"[""400000030430""]","[""400000025306""]"
400000028871,Samsung Xpress SL-M2022,"[""400000022914"", ""400000030465"", ""400000026134""]","[""400000016877""]"
400000028715,Canon i-SENSYS MF9170,"[""400000030567"", ""400000028710"", ""400000028709"", ""400000028708"", ""400000028711""]","[""400000002802"", ""400000022933""]"
400000028834,HP LaserJet Pro M206dn,"[""400000030204"", ""400000028842""]","[""400000030635"", ""400000025158""]"
400000026606,HP LaserJet Pro M1212nf MFP,"[""400000013848"", ""400000030272"", ""400000015579"", ""400000030518"", ""400000030274"", ""400000026129"", ""400000030363"", ""400000026130""]","[""400000012999"", ""400000014883"", ""400000009850"", ""400000030312"", ""400000030020"", ""400000030632"", ""400000017602"", ""400000030165"", ""400000030017"", ""400000030314"", ""400000030021""]"
400000028853,Xerox WorkCentre PE120,"[""400000030544"", ""400000023174""]","[""400000014982"", ""400000021215""]"
400000033809,Xerox AltaLink C8135,"[""400000032445"", ""400000032443"", ""400000032444"", ""400000032446""]","[""400000033704"", ""400000032448"", ""400000032450"", ""400000032449"", ""400000032447""]"
400000026866,Samsung ML-2855ND,"[""400000014980"", ""400000030450"", ""400000030451""]","[""400000021245""]"
400000028764,HP LaserJet Enterprise 500 M575fw,"[""400000030585"", ""400000018143"", ""400000019312"", ""400000020487"", ""400000018145""]","[""400000015427"", ""400000016907"", ""400000029033"", ""400000026157"", ""400000022933""]"
400000026730,Xerox Phaser 3122,"[""400000015225"", ""400000026133"", ""200000002469"", ""400000023563"", ""400000021697""]","[""400000025156"", ""400000021215""]"
400000028831,HP LaserJet Ultra MFP M134a,"[""400000028819"", ""400000030404""]","[""400000030635"", ""400000025158""]"
400000028869,Samsung SF-760P,"[""400000030446"", ""400000030275"", ""400000014788""]","[""400000013495"", ""400000030639"", ""400000016877"", ""400000033110"", ""400000018141""]"
400000027688,Konica Minolta Bizhub C200,"[""400000027168"", ""400000027169"", ""400000027170"", ""400000027171"", ""400000030600""]","[""400000023989"", ""400000030896""]"
400000032398,Xerox Versant 2100 Press,"[""400000030966"", ""400000030969"", ""400000030968"", ""400000030967""]","[""400000031459"", ""400000032556"", ""400000032563"", ""400000033545"", ""400000033573"", ""400000032627"", ""400000031847"", ""400000032564"", ""400000032578"", ""400000032940"", ""400000032580"", ""400000032703"", ""400000032702"", ""400000032566"", ""400000032516"", ""400000032701"", ""400000031848"", ""400000033575"", ""400000032868"", ""400000032561"", ""400000032565"", ""400000032581"", ""400000031849"", ""400000031846"", ""400000032517"", ""400000032579""]"
